S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
485,2017-08-30,21,4200.00,2944395.00,710.00,697.00,705.00
486,2017-08-28,19,3440.00,2420430.00,708.00,702.00,702.00
487,2017-08-27,9,1075.00,761160.00,710.00,705.00,705.00
488,2017-08-24,16,2900.00,2052700.00,709.00,706.00,709.00
489,2017-08-23,39,10475.00,7392295.00,710.00,704.00,708.00
490,2017-08-22,23,4865.00,3418085.00,710.00,697.00,705.00
491,2017-08-21,3,250.00,174700.00,700.00,697.00,697.00
492,2017-08-20,24,3710.00,2595160.00,703.00,697.00,697.00
493,2017-08-17,17,6640.00,4633390.00,700.00,695.00,699.00
494,2017-08-16,21,4625.00,3240735.00,708.00,699.00,702.00
495,2017-08-15,34,7005.00,4911330.00,708.00,697.00,699.00
496,2017-08-13,30,6165.00,4360010.00,712.00,700.00,703.00
497,2017-08-10,26,6480.00,4585020.00,710.00,705.00,706.00
498,2017-08-09,53,21960.00,15590070.00,712.00,707.00,711.00
499,2017-08-07,85,23960.00,16814850.00,712.00,690.00,712.00
500,2017-08-06,32,8749.00,6049257.00,697.00,685.00,694.00
501,2017-08-03,19,4255.00,2926150.00,691.00,685.00,688.00
502,2017-08-02,12,4245.00,2905525.00,685.00,683.00,685.00
503,2017-08-01,43,11865.00,8109195.00,688.00,675.00,685.00
504,2017-07-31,23,5130.00,3447850.00,674.00,670.00,674.00
505,2017-07-30,14,3600.00,2410620.00,670.00,667.00,670.00
506,2017-07-27,27,8825.00,5883020.00,670.00,665.00,669.00
507,2017-07-26,15,4320.00,2886740.00,670.00,666.00,669.00
508,2017-07-25,8,2335.00,1563895.00,672.00,668.00,668.00
509,2017-07-24,33,7950.00,5339540.00,677.00,666.00,671.00
510,2017-07-23,14,4105.00,2761785.00,679.00,666.00,671.00
511,2017-07-20,25,7010.00,4694710.00,672.00,665.00,670.00
512,2017-07-19,23,6080.00,4049430.00,668.00,660.00,668.00
513,2017-07-18,18,6560.00,4363920.00,670.00,664.00,668.00
514,2017-07-17,11,1430.00,952250.00,670.00,660.00,670.00
515,2017-07-16,5,380.00,253160.00,670.00,662.00,670.00
516,2017-07-13,28,13530.00,8978015.00,677.00,660.00,675.00
517,2017-07-12,9,1830.00,1212560.00,664.00,661.00,664.00
518,2017-07-11,8,1280.00,847650.00,665.00,662.00,662.00
519,2017-07-10,29,17720.00,11708455.00,664.00,660.00,660.00
520,2017-07-09,21,9335.00,6198420.00,670.00,662.00,664.00
521,2017-07-06,13,3960.00,2626290.00,664.00,661.00,664.00
522,2017-07-05,13,4675.00,3089475.00,663.00,660.00,663.00
523,2017-07-04,10,4440.00,2939360.00,663.00,660.00,662.00
524,2017-07-03,21,27130.00,17961070.00,665.00,661.00,662.00
525,2017-07-02,51,38965.00,25772730.00,665.00,660.00,665.00
526,2017-06-28,13,4965.00,3287080.00,664.00,660.00,662.00
527,2017-06-27,25,11890.00,7867630.00,663.00,650.00,663.00
528,2017-06-25,16,5410.00,3583540.00,664.00,662.00,662.00
529,2017-06-22,22,3840.00,2542240.00,664.00,660.00,663.00
530,2017-06-21,23,7925.00,5233345.00,663.00,659.00,662.00
531,2017-06-20,11,4900.00,3248310.00,666.00,662.00,666.00
532,2017-06-19,20,10780.00,7108210.00,662.00,656.00,660.00
533,2017-06-18,13,2590.00,1711980.00,665.00,658.00,660.00
534,2017-06-15,20,6660.00,4415170.00,668.00,660.00,660.00
535,2017-06-14,11,3575.00,2385880.00,670.00,664.00,664.00
536,2017-06-13,14,4200.00,2805775.00,670.00,665.00,670.00
537,2017-06-12,19,4240.00,2811990.00,670.00,660.00,660.00
538,2017-06-11,25,5410.00,3607080.00,674.00,662.00,662.00
539,2017-06-08,17,1930.00,1300640.00,678.00,671.00,675.00
540,2017-06-07,21,3060.00,2076760.00,692.00,675.00,680.00
541,2017-06-06,37,17085.00,11496000.00,685.00,663.00,679.00
542,2017-06-05,38,20910.00,13908575.00,669.00,661.00,663.00
543,2017-06-04,19,12245.00,8136335.00,669.00,656.00,659.00
544,2017-06-01,27,6630.00,4400405.00,670.00,658.00,658.00
545,2017-05-31,31,15125.00,9957630.00,667.00,635.00,667.00
546,2017-05-30,17,5882.00,3886320.00,683.00,658.00,658.00
547,2017-05-28,53,15065.00,9970890.00,687.00,654.00,687.00
548,2017-05-24,21,15635.00,10250855.00,660.00,653.00,656.00
549,2017-05-23,17,8390.00,5482490.00,655.00,650.00,655.00
550,2017-05-22,10,2420.00,1570580.00,653.00,643.00,653.00
551,2017-05-21,22,8371.00,5438542.00,653.00,646.00,653.00
552,2017-05-18,12,9270.00,6006000.00,650.00,645.00,650.00
553,2017-05-17,15,2315.00,1503845.00,655.00,646.00,650.00
554,2017-05-16,8,4200.00,2719375.00,650.00,645.00,650.00
555,2017-05-15,19,5705.00,3703810.00,651.00,646.00,650.00
556,2017-05-11,25,10690.00,6890485.00,660.00,641.00,660.00
557,2017-05-09,21,5130.00,3295020.00,646.00,641.00,642.00
558,2017-05-08,18,5485.00,3511570.00,643.00,640.00,641.00
559,2017-05-07,25,9625.00,6160950.00,642.00,638.00,642.00
560,2017-05-04,23,8200.00,5251825.00,645.00,635.00,641.00
561,2017-05-03,27,18370.00,11770905.00,644.00,640.00,644.00
562,2017-05-02,38,16915.00,10816970.00,641.00,638.00,639.00
563,2017-04-30,7,1102.00,701528.00,640.00,635.00,639.00
564,2017-04-27,21,4650.00,2969955.00,649.00,637.00,638.00
565,2017-04-26,29,21490.00,13752840.00,645.00,639.00,643.00
566,2017-04-25,22,4590.00,2919970.00,639.00,635.00,639.00
567,2017-04-24,16,5440.00,3462200.00,639.00,635.00,639.00
568,2017-04-23,18,3445.00,2193730.00,663.00,627.00,647.00
569,2017-04-20,19,7000.00,4444530.00,639.00,630.00,639.00
570,2017-04-19,9,4265.00,2701600.00,636.00,630.00,635.00
571,2017-04-18,16,2700.00,1699630.00,639.00,628.00,639.00
572,2017-04-16,7,1605.00,1025740.00,645.00,638.00,640.00
573,2017-04-13,18,3845.00,2463805.00,645.00,637.00,645.00
574,2017-04-12,21,2935.00,1886410.00,649.00,636.00,649.00
575,2017-04-11,25,5970.00,3800320.00,645.00,635.00,636.00
576,2017-04-10,18,11525.00,7327535.00,640.00,633.00,635.00
577,2017-04-09,18,6920.00,4417125.00,648.00,635.00,639.00
578,2017-04-06,28,13740.00,8714130.00,639.00,632.00,639.00
579,2017-04-04,23,5345.00,3398105.00,642.00,630.00,635.00
580,2017-04-03,16,5785.00,3686960.00,653.00,628.00,640.00
581,2017-04-02,11,2670.00,1709700.00,650.00,637.00,641.00
582,2017-03-30,12,3150.00,2010900.00,645.00,633.00,640.00
583,2017-03-29,34,16575.00,10565350.00,665.00,632.00,635.00
584,2017-03-28,22,6415.00,4035575.00,643.00,625.00,634.00
585,2017-03-26,19,3370.00,2132360.00,637.00,630.00,633.00
586,2017-03-23,15,4100.00,2589260.00,635.00,628.00,630.00
587,2017-03-22,14,2320.00,1464270.00,635.00,618.00,635.00
588,2017-03-21,12,2930.00,1851625.00,635.00,625.00,635.00
589,2017-03-20,12,2020.00,1277870.00,637.00,630.00,635.00
590,2017-03-19,10,3025.00,1903460.00,635.00,625.00,635.00
591,2017-03-16,10,1030.00,650530.00,635.00,625.00,625.00
592,2017-03-15,9,3945.00,2446600.00,625.00,620.00,625.00
593,2017-03-14,26,7820.00,4899140.00,631.00,620.00,620.00
594,2017-03-13,2,600.00,373000.00,630.00,620.00,620.00
595,2017-03-09,2,180.00,112740.00,630.00,624.00,624.00
596,2017-03-07,3,350.00,219000.00,628.00,624.00,628.00
597,2017-03-06,8,1540.00,956100.00,630.00,620.00,630.00
598,2017-03-05,8,740.00,463960.00,634.00,624.00,624.00
599,2017-03-02,16,1940.00,1213550.00,630.00,621.00,627.00
600,2017-03-01,8,970.00,611160.00,633.00,630.00,633.00
601,2017-02-28,6,460.00,287730.00,630.00,622.00,629.00
602,2017-02-26,22,2940.00,1858150.00,665.00,627.00,634.00
603,2017-02-23,74,13085.00,8927775.00,685.00,678.00,678.00
604,2017-02-22,51,31035.00,20962595.00,681.00,675.00,675.00
605,2017-02-21,26,24395.00,16574895.00,693.00,675.00,681.00
606,2017-02-20,64,16435.00,11230250.00,698.00,680.00,682.00
607,2017-02-19,47,15275.00,10389600.00,690.00,665.00,689.00
608,2017-02-16,23,4520.00,3000740.00,670.00,660.00,660.00
609,2017-02-15,10,4850.00,3206000.00,670.00,658.00,669.00
610,2017-02-14,28,5288.00,3459471.00,669.00,650.00,667.00
611,2017-02-13,18,6080.00,3959380.00,670.00,641.00,670.00
612,2017-02-12,20,6355.00,4154350.00,670.00,651.00,655.00
613,2017-02-09,16,3540.00,2349200.00,673.00,660.00,660.00
614,2017-02-08,15,2110.00,1396240.00,665.00,660.00,660.00
615,2017-02-07,27,29955.00,19792760.00,670.00,660.00,670.00
616,2017-02-06,5,1640.00,1089380.00,665.00,660.00,665.00
617,2017-02-05,10,3630.00,2408330.00,671.00,661.00,661.00
618,2017-02-02,17,3370.00,2266350.00,680.00,670.00,670.00
619,2017-02-01,29,94151.00,61751505.00,681.00,655.00,680.00
620,2017-01-31,22,38520.00,25142300.00,665.00,650.00,660.00
621,2017-01-30,38,20790.00,13860110.00,671.00,662.00,663.00
622,2017-01-26,26,13680.00,9249545.00,682.00,672.00,677.00
623,2017-01-25,16,11785.00,8050425.00,685.00,680.00,685.00
624,2017-01-24,16,9275.00,6342800.00,692.00,681.00,683.00
625,2017-01-23,18,14100.00,9761450.00,695.00,690.00,690.00
626,2017-01-22,2,600.00,417000.00,695.00,695.00,695.00
627,2017-01-19,12,2315.00,1604685.00,695.00,691.00,692.00
628,2017-01-18,15,17390.00,12019120.00,697.00,690.00,690.00
629,2017-01-17,14,2920.00,2022050.00,695.00,691.00,692.00
630,2017-01-16,7,1110.00,770850.00,695.00,692.00,695.00
631,2017-01-15,10,2680.00,1853540.00,700.00,690.00,694.00
632,2017-01-12,7,5215.00,3612955.00,697.00,690.00,695.00
633,2017-01-11,11,9135.00,6348635.00,696.00,694.00,695.00
634,2017-01-10,16,3725.00,2615135.00,724.00,695.00,695.00
635,2017-01-09,13,8260.00,5745830.00,698.00,694.00,698.00
636,2017-01-08,15,14885.00,10333025.00,699.00,692.00,696.00
637,2017-01-05,14,19050.00,13257900.00,700.00,695.00,700.00
638,2017-01-04,13,7960.00,5536610.00,700.00,687.00,699.00
639,2017-01-03,30,17405.00,12180560.00,700.00,698.00,700.00
640,2017-01-02,26,15380.00,10765580.00,714.00,697.00,700.00
641,2017-01-01,36,136420.00,94204610.00,700.00,689.00,698.00
642,2016-12-29,28,58295.00,39989625.00,690.00,685.00,690.00
643,2016-12-28,18,6490.00,4488010.00,695.00,687.00,690.00
644,2016-12-27,20,15300.00,10515990.00,693.00,687.00,690.00
645,2016-12-26,31,13045.00,9068575.00,700.00,691.00,692.00
646,2016-12-22,108,57430.00,40085785.00,724.00,685.00,705.00
647,2016-12-21,13,9305.00,6338465.00,683.00,673.00,682.00
648,2016-12-20,23,5240.00,3549250.00,685.00,670.00,685.00
649,2016-12-19,16,3925.00,2667320.00,685.00,677.00,680.00
650,2016-12-18,14,3755.00,2558860.00,685.00,680.00,685.00
651,2016-12-15,12,3605.00,2452995.00,683.00,675.00,679.00
652,2016-12-14,8,1135.00,775865.00,685.00,680.00,681.00
653,2016-12-12,24,7700.00,5215250.00,680.00,673.00,680.00
654,2016-12-11,6,1825.00,1238370.00,680.00,677.00,677.00
655,2016-12-08,5,700.00,475900.00,682.00,677.00,680.00
656,2016-12-07,12,2200.00,1496000.00,682.00,679.00,682.00
657,2016-12-06,7,830.00,564710.00,682.00,680.00,680.00
658,2016-12-05,10,3520.00,2394900.00,683.00,680.00,680.00
659,2016-12-04,12,1335.00,909330.00,685.00,680.00,680.00
660,2016-12-01,34,11460.00,7945050.00,700.00,680.00,690.00
661,2016-11-30,13,6390.00,4406450.00,690.00,685.00,689.00
662,2016-11-29,15,1575.00,1071945.00,699.00,672.00,685.00
663,2016-11-28,18,18430.00,12401915.00,685.00,670.00,685.00
664,2016-11-27,32,4035.00,2721160.00,689.00,665.00,675.00
665,2016-11-24,19,5100.00,3488830.00,689.00,675.00,689.00
666,2016-11-23,20,8260.00,5597110.00,684.00,670.00,671.00
667,2016-11-22,14,3585.00,2444000.00,685.00,674.00,685.00
668,2016-11-21,15,3970.00,2698670.00,697.00,675.00,697.00
669,2016-11-20,14,14530.00,9742410.00,675.00,662.00,675.00
670,2016-11-17,4,700.00,473600.00,680.00,676.00,676.00
671,2016-11-16,9,1000.00,686360.00,689.00,681.00,685.00
672,2016-11-15,19,3534.00,2414632.00,693.00,676.00,685.00
673,2016-11-14,12,2655.00,1798120.00,684.00,670.00,676.00
674,2016-11-13,5,550.00,372900.00,680.00,675.00,679.00
675,2016-11-10,9,4550.00,3072820.00,676.00,671.00,675.00
676,2016-11-09,9,1720.00,1154435.00,675.00,670.00,670.00
677,2016-11-08,10,1310.00,890720.00,690.00,676.00,677.00
678,2016-11-07,2,160.00,108830.00,681.00,680.00,681.00
679,2016-11-03,14,5110.00,3475660.00,690.00,677.00,680.00
680,2016-10-27,2,350.00,241500.00,690.00,690.00,690.00
681,2016-10-26,16,3250.00,2232150.00,690.00,680.00,690.00
682,2016-10-25,5,680.00,463280.00,682.00,681.00,682.00
683,2016-10-24,17,4380.00,2970820.00,689.00,675.00,680.00
684,2016-10-23,9,2785.00,1900245.00,683.00,681.00,682.00
685,2016-10-20,5,1075.00,738710.00,694.00,686.00,694.00
686,2016-10-19,7,3010.00,2076510.00,693.00,687.00,693.00
687,2016-10-18,5,4915.00,3384490.00,700.00,688.00,700.00
688,2016-10-17,8,2010.00,1381270.00,690.00,685.00,688.00
689,2016-10-16,5,850.00,589250.00,696.00,687.00,687.00
690,2016-10-06,9,5535.00,3880785.00,703.00,692.00,700.00
691,2016-10-05,8,1600.00,1103070.00,690.00,686.00,690.00
692,2016-10-04,7,1900.00,1307650.00,692.00,680.00,687.00
693,2016-10-03,9,2010.00,1386060.00,690.00,686.00,690.00
694,2016-10-02,12,4040.00,2778300.00,690.00,685.00,690.00
695,2016-09-29,4,1475.00,1015870.00,690.00,686.00,690.00
696,2016-09-28,3,400.00,275800.00,690.00,688.00,690.00
697,2016-09-27,12,4215.00,2901720.00,690.00,685.00,690.00
698,2016-09-26,7,2215.00,1530915.00,696.00,687.00,696.00
699,2016-09-25,9,2660.00,1836215.00,699.00,686.00,687.00
700,2016-09-22,27,4660.00,3260460.00,704.00,696.00,696.00
701,2016-09-21,20,11190.00,7790200.00,699.00,686.00,690.00
702,2016-09-20,16,5620.00,3917535.00,701.00,691.00,691.00
703,2016-09-18,36,10931.00,7594600.00,700.00,685.00,699.00
704,2016-09-14,19,9160.00,6341240.00,695.00,686.00,688.00
705,2016-09-12,27,8230.00,5746925.00,700.00,690.00,700.00
706,2016-09-11,57,26592.00,18542740.00,701.00,686.00,698.00
707,2016-09-08,13,4070.00,2807840.00,700.00,687.00,689.00
708,2016-09-07,10,1210.00,843810.00,700.00,695.00,700.00
709,2016-09-06,24,14350.00,10042840.00,702.00,692.00,700.00
710,2016-09-05,31,13260.00,9271920.00,701.00,690.00,700.00
711,2016-09-04,23,8330.00,5759055.00,695.00,690.00,691.00
712,2016-09-01,19,6255.00,4339690.00,698.00,690.00,691.00
713,2016-08-31,25,7390.00,5130360.00,700.00,687.00,695.00
714,2016-08-30,30,13735.00,9452485.00,690.00,685.00,686.00
715,2016-08-29,18,8990.00,6146385.00,688.00,677.00,685.00
716,2016-08-28,13,2240.00,1514660.00,688.00,675.00,680.00
717,2016-08-24,12,4660.00,3153250.00,682.00,670.00,675.00
718,2016-08-23,13,4950.00,3348400.00,685.00,671.00,671.00
719,2016-08-22,12,2000.00,1347710.00,695.00,663.00,672.00
720,2016-08-21,13,1880.00,1284500.00,685.00,682.00,685.00
721,2016-08-17,17,5755.00,3926095.00,686.00,676.00,684.00
722,2016-08-16,25,13015.00,8826690.00,680.00,675.00,680.00
723,2016-08-15,16,6855.00,4641305.00,685.00,673.00,676.00
724,2016-08-14,16,5948.00,4007303.00,678.00,671.00,675.00
725,2016-08-11,25,8905.00,6032855.00,690.00,670.00,680.00
726,2016-08-10,18,5570.00,3757000.00,680.00,660.00,680.00
727,2016-08-08,5,300.00,202210.00,682.00,671.00,672.00
728,2016-08-07,21,6275.00,4240275.00,695.00,670.00,695.00
729,2016-08-04,10,2055.00,1391600.00,680.00,671.00,674.00
730,2016-08-03,19,4391.00,2988069.00,685.00,677.00,680.00
731,2016-08-02,22,8105.00,5526450.00,685.00,680.00,683.00
732,2016-08-01,16,7385.00,5059400.00,688.00,680.00,682.00
733,2016-07-31,22,6365.00,4353875.00,687.00,682.00,687.00
734,2016-07-28,24,5095.00,3484750.00,695.00,682.00,683.00
735,2016-07-27,37,7945.00,5440650.00,690.00,680.00,682.00
736,2016-07-26,28,12230.00,8394370.00,690.00,685.00,687.00
737,2016-07-25,13,3680.00,2523150.00,689.00,680.00,686.00
738,2016-07-21,13,3100.00,2132140.00,690.00,685.00,689.00
739,2016-07-20,29,9585.00,6589950.00,690.00,685.00,689.00
740,2016-07-19,24,9815.00,6709765.00,689.00,677.00,689.00
741,2016-07-18,26,8724.00,5986929.00,691.00,680.00,690.00
742,2016-07-17,11,5255.00,3586150.00,689.00,676.00,689.00
743,2016-07-14,12,5125.00,3486120.00,689.00,673.00,689.00
744,2016-07-13,12,4470.00,3036650.00,685.00,675.00,678.00
745,2016-07-12,13,4900.00,3388580.00,695.00,672.00,676.00
746,2016-07-11,11,1382.00,940840.00,692.00,659.00,659.00
747,2016-07-10,12,3885.00,2682005.00,695.00,685.00,692.00
748,2016-07-06,3,1260.00,875160.00,695.00,692.00,692.00
749,2016-07-05,18,7326.00,5051901.00,695.00,676.00,691.00
750,2016-07-04,18,7820.00,5354850.00,690.00,680.00,686.00
751,2016-07-03,24,6145.00,4249190.00,695.00,688.00,688.00
752,2016-06-30,29,14810.00,10126150.00,686.00,680.00,684.00
753,2016-06-29,29,12385.00,8418455.00,682.00,676.00,681.00
754,2016-06-28,15,4770.00,3224250.00,679.00,672.00,679.00
755,2016-06-27,21,10390.00,6967770.00,675.00,667.00,675.00
756,2016-06-26,22,11130.00,7507020.00,680.00,671.00,674.00
757,2016-06-23,14,6765.00,4547210.00,675.00,667.00,674.00
758,2016-06-22,21,8600.00,5805430.00,680.00,673.00,673.00
759,2016-06-21,21,9565.00,6466415.00,680.00,674.00,679.00
760,2016-06-20,32,12660.00,8535690.00,677.00,670.00,675.00
761,2016-06-19,21,10100.00,6754360.00,678.00,665.00,675.00
762,2016-06-16,24,8105.00,5430915.00,683.00,654.00,667.00
763,2016-06-15,22,10775.00,7162750.00,670.00,660.00,667.00
764,2016-06-14,14,5515.00,3651965.00,666.00,656.00,665.00
765,2016-06-13,16,4850.00,3218985.00,671.00,660.00,668.00
766,2016-06-12,36,13785.00,9186800.00,670.00,664.00,670.00
767,2016-06-09,22,8680.00,5806010.00,672.00,665.00,669.00
768,2016-06-08,27,9236.00,6139852.00,670.00,652.00,665.00
769,2016-06-07,30,13800.00,9160640.00,665.00,660.00,665.00
770,2016-06-06,19,6870.00,4533905.00,662.00,656.00,660.00
771,2016-06-05,10,2365.00,1554975.00,660.00,650.00,658.00
772,2016-06-02,17,6595.00,4377910.00,670.00,648.00,662.00
773,2016-06-01,14,13785.00,8969350.00,662.00,650.00,660.00
774,2016-05-31,21,5720.00,3766560.00,661.00,654.00,661.00
775,2016-05-30,14,3450.00,2254670.00,659.00,652.00,659.00
776,2016-05-29,14,2560.00,1659900.00,655.00,640.00,651.00
777,2016-05-26,11,71400.00,46553800.00,655.00,650.00,651.00
778,2016-05-25,15,3130.00,2040850.00,655.00,650.00,652.00
779,2016-05-24,14,4570.00,2994450.00,660.00,654.00,655.00
780,2016-05-23,11,1420.00,936330.00,664.00,655.00,658.00
781,2016-05-22,22,7200.00,4743650.00,665.00,652.00,660.00
782,2016-05-19,9,1850.00,1227600.00,665.00,660.00,660.00
783,2016-05-18,14,6370.00,4211280.00,670.00,660.00,660.00
784,2016-05-17,12,3536.00,2343428.00,670.00,658.00,661.00
785,2016-05-16,9,2120.00,1389820.00,657.00,655.00,657.00
786,2016-05-15,13,2810.00,1874200.00,670.00,660.00,670.00
787,2016-05-12,11,4445.00,2923790.00,660.00,655.00,656.00
788,2016-05-11,2,600.00,393100.00,666.00,653.00,653.00
789,2016-05-10,16,11425.00,7515665.00,665.00,650.00,665.00
790,2016-05-09,20,6610.00,4350405.00,665.00,655.00,665.00
791,2016-05-08,10,2510.00,1644210.00,660.00,645.00,655.00
792,2016-05-05,15,3195.00,2089080.00,660.00,651.00,651.00
793,2016-05-04,7,990.00,645710.00,659.00,650.00,651.00
794,2016-05-03,11,1980.00,1293040.00,655.00,650.00,653.00
795,2016-04-28,5,500.00,327100.00,655.00,652.00,654.00
796,2016-04-27,13,6310.00,4140090.00,660.00,653.00,654.00
797,2016-04-26,9,4900.00,3227775.00,665.00,654.00,654.00
798,2016-04-25,10,3170.00,2080030.00,660.00,650.00,659.00
799,2016-04-24,5,860.00,567600.00,660.00,660.00,660.00
800,2016-04-21,5,1805.00,1179960.00,663.00,650.00,655.00
801,2016-04-20,8,2300.00,1527560.00,668.00,655.00,666.00
802,2016-04-19,6,1340.00,895160.00,670.00,660.00,660.00
803,2016-04-18,10,2100.00,1379730.00,665.00,652.00,655.00
804,2016-04-17,10,1870.00,1257830.00,701.00,665.00,666.00
805,2016-04-14,59,55060.00,39391370.00,723.00,714.00,715.00
806,2016-04-12,27,10280.00,7321925.00,716.00,710.00,715.00
807,2016-04-11,24,7600.00,5412830.00,719.00,710.00,712.00
808,2016-04-10,26,6775.00,4804085.00,711.00,705.00,710.00
809,2016-04-06,17,14710.00,10381565.00,710.00,701.00,709.00
810,2016-04-05,23,14095.00,9931870.00,710.00,700.00,710.00
811,2016-04-04,19,3575.00,2491890.00,701.00,692.00,701.00
812,2016-04-03,1,100.00,69100.00,691.00,691.00,691.00
813,2016-03-31,10,3165.00,2197605.00,700.00,692.00,696.00
814,2016-03-30,13,2350.00,1643600.00,700.00,697.00,700.00
815,2016-03-29,18,4700.00,3273800.00,701.00,690.00,700.00
816,2016-03-28,9,1790.00,1253400.00,702.00,700.00,700.00
817,2016-03-27,7,1645.00,1163575.00,720.00,705.00,710.00
818,2016-03-24,18,5795.00,4080445.00,715.00,700.00,715.00
819,2016-03-23,13,2585.00,1795565.00,700.00,693.00,695.00
820,2016-03-21,11,1650.00,1155150.00,703.00,695.00,695.00
821,2016-03-20,6,610.00,428850.00,705.00,703.00,703.00
822,2016-03-17,16,33535.00,23475900.00,702.00,700.00,702.00
823,2016-03-16,17,3920.00,2744450.00,702.00,700.00,700.00
824,2016-03-15,17,8360.00,5854430.00,702.00,696.00,700.00
825,2016-03-14,12,4355.00,3046730.00,701.00,698.00,701.00
826,2016-03-13,9,4010.00,2811010.00,702.00,700.00,700.00
827,2016-03-10,8,1690.00,1184980.00,705.00,700.00,700.00
828,2016-03-06,18,7990.00,5599990.00,703.00,700.00,702.00
829,2016-03-03,11,1360.00,958600.00,705.00,701.00,705.00
830,2016-03-02,21,5764.00,4052266.00,705.00,701.00,705.00
831,2016-03-01,13,4095.00,2865085.00,705.00,687.00,702.00
832,2016-02-29,13,10375.00,7282415.00,703.00,700.00,701.00
833,2016-02-28,23,7520.00,5293060.00,705.00,701.00,704.00
834,2016-02-25,6,1305.00,917175.00,705.00,694.00,705.00
835,2016-02-24,19,15315.00,10742400.00,702.00,699.00,702.00
836,2016-02-23,15,18540.00,13002975.00,705.00,700.00,700.00
837,2016-02-22,7,860.00,603010.00,702.00,701.00,701.00
838,2016-02-21,18,15340.00,10756500.00,705.00,700.00,700.00
839,2016-02-18,16,12960.00,9082340.00,709.00,700.00,700.00
840,2016-02-17,20,9355.00,6547445.00,705.00,695.00,705.00
841,2016-02-16,15,5505.00,3850770.00,700.00,694.00,696.00
842,2016-02-15,19,5770.00,4038450.00,703.00,692.00,700.00
843,2016-02-14,27,5700.00,3999230.00,705.00,699.00,703.00
844,2016-02-11,13,4290.00,2974300.00,700.00,690.00,699.00
845,2016-02-08,15,19035.00,13184855.00,700.00,690.00,695.00
846,2016-02-07,21,6340.00,4384610.00,695.00,689.00,695.00
847,2016-02-04,10,5690.00,3917330.00,691.00,685.00,691.00
848,2016-02-03,11,1700.00,1159560.00,687.00,680.00,685.00
849,2016-02-02,14,5310.00,3623750.00,685.00,680.00,684.00
850,2016-02-01,5,2850.00,1937050.00,680.00,677.00,680.00
851,2016-01-31,20,7450.00,5052660.00,680.00,675.00,675.00
852,2016-01-28,5,2155.00,1465200.00,681.00,679.00,680.00
853,2016-01-27,7,2500.00,1696480.00,680.00,676.00,676.00
854,2016-01-26,15,4475.00,3042600.00,681.00,679.00,680.00
855,2016-01-25,2,310.00,210800.00,680.00,680.00,680.00
856,2016-01-24,13,2765.00,1888940.00,685.00,679.00,685.00
857,2016-01-21,8,4285.00,2907410.00,685.00,675.00,685.00
858,2016-01-20,8,1490.00,1012560.00,681.00,668.00,681.00
859,2016-01-19,10,4035.00,2744720.00,682.00,672.00,680.00
860,2016-01-18,15,2635.00,1791870.00,685.00,676.00,680.00
861,2016-01-17,4,430.00,291500.00,680.00,675.00,680.00
862,2016-01-14,10,2600.00,1759300.00,681.00,670.00,670.00
863,2016-01-13,6,1050.00,706800.00,680.00,670.00,680.00
864,2016-01-12,8,7455.00,5040025.00,680.00,671.00,675.00
865,2016-01-11,1,200.00,136000.00,680.00,680.00,680.00
866,2016-01-10,3,330.00,228585.00,706.00,692.00,692.00
867,2016-01-07,9,2510.00,1677480.00,680.00,665.00,680.00
868,2016-01-06,24,5135.00,3399710.00,678.00,660.00,665.00
869,2016-01-05,8,2115.00,1391540.00,660.00,651.00,660.00
870,2016-01-04,2,1320.00,871000.00,660.00,659.00,660.00
871,2016-01-03,9,4040.00,2655740.00,660.00,656.00,660.00
872,2015-12-31,7,820.00,537520.00,656.00,655.00,655.00
873,2015-12-29,7,2700.00,1767890.00,656.00,650.00,655.00
874,2015-12-28,6,2965.00,1947250.00,660.00,655.00,655.00
875,2015-12-24,6,1560.00,1028760.00,660.00,656.00,656.00
876,2015-12-23,3,500.00,328000.00,657.00,655.00,657.00
877,2015-12-22,13,2780.00,1822800.00,659.00,655.00,657.00
878,2015-12-21,19,4050.00,2664690.00,663.00,650.00,655.00
879,2015-12-20,6,750.00,489100.00,653.00,651.00,652.00
880,2015-12-17,3,800.00,527000.00,660.00,655.00,655.00
881,2015-12-16,9,3595.00,2352725.00,655.00,651.00,655.00
882,2015-12-15,6,3190.00,2085450.00,655.00,650.00,655.00
883,2015-12-14,4,380.00,248670.00,655.00,653.00,655.00
884,2015-12-13,4,2270.00,1465650.00,650.00,645.00,650.00
885,2015-12-10,5,2295.00,1487720.00,658.00,645.00,645.00
886,2015-12-09,1,15.00,9900.00,660.00,660.00,660.00
887,2015-12-08,2,960.00,623560.00,650.00,646.00,650.00
888,2015-12-07,5,1455.00,938975.00,650.00,645.00,645.00
889,2015-12-06,7,2035.00,1319945.00,650.00,647.00,647.00
890,2015-12-03,4,1370.00,892870.00,655.00,647.00,647.00
891,2015-12-02,6,2290.00,1477610.00,652.00,640.00,652.00
892,2015-12-01,11,1510.00,981300.00,650.00,648.00,650.00
893,2015-11-30,4,1500.00,966500.00,646.00,644.00,646.00
894,2015-11-29,7,5320.00,3424930.00,645.00,640.00,644.00
895,2015-11-26,2,200.00,128600.00,645.00,641.00,645.00
896,2015-11-25,1,100.00,64500.00,645.00,645.00,645.00
897,2015-11-24,7,1425.00,920315.00,676.00,645.00,646.00
